,0
4361,-5233250.267845033
4362,-5234669.649333408
4363,-5232724.971795616
4364,-5230386.5545064565
4365,-5233776.214639149
4366,-5233061.473994295
4367,-5230362.97713606
4368,-5231263.533490887
4369,-5233542.216612814
4370,-5228361.4583262345
4371,-5229036.720275531
4372,-5229963.7231714465
4373,-5230667.28558796
4374,-5227225.560471587
4375,-5226166.092710372
4376,-5228396.236249246
4377,-5228441.394095893
4378,-5226318.05285513
4379,-5230765.666478986
4380,-5223415.774740965
4381,-5228009.6004608525
4382,-5225708.09236133
4383,-5227503.022744375
4384,-5230480.665211019
4385,-5232596.449779976
4386,-5226512.343753912
4387,-5227289.515093612
4388,-5228520.823155447
4389,-5225863.637377432
4390,-5222200.819113451
4391,-5219889.35478858
4392,-5225425.767123765
4393,-5221208.888791866
4394,-5219297.112403006
4395,-5228227.588448072
4396,-5222190.744654135
4397,-5222684.840223857
4398,-5223703.89823732
4399,-5218484.136416355
4400,-5218036.634104192
4401,-5216804.790133633
4402,-5216210.714302028
4403,-5218201.997972125
4404,-5216037.556727682
4405,-5220198.944390239
4406,-5216063.8956417
4407,-5219848.400929511
4408,-5216161.861486907
4409,-5212669.054343611
4410,-5214887.653546239
4411,-5211293.972708331
4412,-5217463.70903362
4413,-5210943.558976022
4414,-5215113.324344706
4415,-5215321.799965864
4416,-5208391.792911297
4417,-5209618.489214844
4418,-5208852.576430107
4419,-5203489.390305834
4420,-5216040.663897916
4421,-5205277.826798929
4422,-5211114.241897385
4423,-5207626.175938504
4424,-5204538.249888053
4425,-5204658.298616164
4426,-5209679.971781103
4427,-5209852.290423608
4428,-5202474.11492041
4429,-5211890.73233446
4430,-5206827.548448316
4431,-5201157.682385513
4432,-5202990.297171317
4433,-5209813.851753752
4434,-5205833.618557492
4435,-5204320.63876024
4436,-5202643.866771669
4437,-5205803.588343421
4438,-5208970.520241779
4439,-5208493.886581066
4440,-5203992.808570217
4441,-5199788.630434277
4442,-5197749.824790496
4443,-5200744.380945687
4444,-5198989.071084903
4445,-5197690.89904858
4446,-5205460.557979352
4447,-5202322.33318678
4448,-5191670.950517118
4449,-5195709.927229788
4450,-5196684.529021462
4451,-5195595.522888927
4452,-5197218.433012269
4453,-5192094.049827698
4454,-5194785.929702724
4455,-5204210.736422709
4456,-5193123.038642958
4457,-5191488.783323541
4458,-5198097.498465664
4459,-5195051.828759408
4460,-5198798.324476707
4461,-5194119.253204763
4462,-5191244.525756443
4463,-5190914.460435327
4464,-5193402.158553176
4465,-5185696.414025796
4466,-5193042.59408626
4467,-5194115.789175028
4468,-5186210.668438219
4469,-5184222.115226749
4470,-5192027.42040789
4471,-5190133.852396738
4472,-5188765.065877224
4473,-5190844.38899438
4474,-5186117.281568594
4475,-5192762.046207681
4476,-5194298.233451214
4477,-5190615.211373406
4478,-5186713.7827229705
4479,-5187416.015869334
4480,-5184344.325026467
4481,-5178484.884517748
4482,-5181729.883159679
4483,-5176830.666894026
4484,-5183121.487441889
4485,-5188169.121965606
4486,-5183880.800256837
4487,-5178011.309873667
4488,-5180413.257427173
4489,-5189824.791909585
4490,-5181631.2336123455
4491,-5182762.36127546
4492,-5175998.613904445
4493,-5173764.716217885
4494,-5183263.486386646
4495,-5171768.922854998
4496,-5178752.35511751
4497,-5178414.173875095
4498,-5172639.214422635
4499,-5179242.1727712415
4500,-5168531.476397538
4501,-5176189.331022176
4502,-5179150.188761559
4503,-5173551.473900482
4504,-5174167.566732632
4505,-5173138.345906347
4506,-5171942.357025621
4507,-5172393.801756962
4508,-5174560.9982315395
4509,-5174231.005965997
4510,-5173359.943515343
4511,-5176215.398086148
4512,-5170843.159682971
4513,-5170404.05599551
4514,-5171376.11571864
4515,-5166743.873187676
4516,-5163923.469375933
4517,-5172957.625965327
4518,-5168173.338768253
4519,-5169824.137286317
4520,-5166139.393297339
4521,-5168602.644166861
4522,-5165965.937766756
4523,-5157182.618587359
4524,-5167564.763005705
4525,-5164870.15403788
4526,-5163682.172953385
4527,-5164887.549468277
4528,-5166659.6214760905
4529,-5165472.452946238
4530,-5161875.67265324
4531,-5166759.998679016
4532,-5166180.857772816
4533,-5160325.663088184
4534,-5161242.232783647
4535,-5167624.566514377
4536,-5161883.9854478175
4537,-5160036.24364251
4538,-5167040.066740726
4539,-5163433.50205243
4540,-5161633.054204606
4541,-5163679.013766484
4542,-5152445.816166393
4543,-5156793.875096702
4544,-5158200.9853425585
4545,-5158029.789978735
4546,-5159482.077069709
4547,-5156625.862153294
4548,-5156251.639972996
4549,-5157546.225465512
4550,-5156216.67930567
4551,-5151056.059469813
4552,-5154575.651464818
4553,-5155780.44152392
4554,-5152439.612373174
4555,-5156635.954671085
4556,-5150688.195535815
4557,-5151189.66922156
4558,-5157483.658484347
4559,-5153532.06538818
4560,-5155649.662728456
4561,-5150640.4372583125
4562,-5156973.467581159
4563,-5155128.306209247
4564,-5147039.899305461
4565,-5155890.350095988
4566,-5151965.643209501
4567,-5149429.800191292
4568,-5152407.195684858
4569,-5150155.14944121
4570,-5143232.559034446
4571,-5152067.652161707
4572,-5140616.861479143
4573,-5150528.535000092
4574,-5146672.030896471
4575,-5148910.545691654
4576,-5148029.572370965
4577,-5140647.588919696
4578,-5144668.787166606
4579,-5142014.009914403
4580,-5151644.309764715
4581,-5139899.698412272
4582,-5145714.222381249
4583,-5138017.705238558
4584,-5139852.586254472
4585,-5143341.11814521
4586,-5141998.876052202
4587,-5142762.5645465795
4588,-5137118.399548386
4589,-5141274.785818601
4590,-5137008.214374467
4591,-5137906.938380035
4592,-5137958.181009593
4593,-5131823.575693365
4594,-5137002.215183399
4595,-5143280.291696458
4596,-5135607.918764595
4597,-5132435.031457414
4598,-5134745.771766076
4599,-5132614.171913032
4600,-5137585.76240252
4601,-5139795.254269329
4602,-5137749.724422983
4603,-5135218.305270641
4604,-5134244.44859722
4605,-5133483.032879424
4606,-5128446.689516487
4607,-5133004.670564512
4608,-5131476.066174363
4609,-5133479.861472315
4610,-5128849.903917733
4611,-5129410.4357612375
4612,-5125822.973176636
4613,-5131205.898507106
4614,-5128600.803597527
4615,-5124886.582997457
4616,-5128299.161778638
4617,-5131824.889748758
4618,-5126795.704616833
4619,-5125849.850454095
4620,-5132405.476850171
4621,-5128581.638959994
4622,-5125406.821989505
4623,-5124832.3605512725
4624,-5125480.104814034
4625,-5123356.444497106
4626,-5123110.110906796
4627,-5127278.581524437
4628,-5121811.144185524
4629,-5123762.642560447
4630,-5120730.761027648
4631,-5124125.668236857
4632,-5122404.191951764
4633,-5123219.024448664
4634,-5119199.176007372
4635,-5120824.707086198
4636,-5119495.2595176445
4637,-5121078.488414137
4638,-5118551.1788319
4639,-5125015.727752645
4640,-5112523.102648795
4641,-5116383.690164407
4642,-5117090.012463218
4643,-5115115.009781519
4644,-5119879.969187391
4645,-5120557.0194090055
4646,-5122818.762815952
4647,-5118524.700296106
4648,-5110015.902654807
4649,-5112889.642694711
4650,-5116330.809280542
4651,-5108195.3344685985
4652,-5115220.82714325
4653,-5115864.508882592
4654,-5113242.773760912
4655,-5116994.1699881
4656,-5107395.6574662
4657,-5115982.319555648
4658,-5115640.275374555
4659,-5114404.512207971
4660,-5111734.437156989
4661,-5111674.902988502
4662,-5109448.013296101
4663,-5114647.996396213
4664,-5108526.0283765355
4665,-5104693.644770134
4666,-5113183.110709487
4667,-5108924.015732294
4668,-5104736.408221813
4669,-5109404.837931072
4670,-5105519.360052829
4671,-5109041.207628037
4672,-5106476.915659458
4673,-5105112.011751853
4674,-5103835.046731805
4675,-5108820.303827083
4676,-5109276.507766206
4677,-5105913.409467376
4678,-5103834.11855348
4679,-5104014.469764109
4680,-5109175.654947122
4681,-5101442.172478054
4682,-5098618.583153855
4683,-5097175.685821517
4684,-5099993.053748244
4685,-5097856.735317299
4686,-5098530.046424582
4687,-5100487.679533421
4688,-5103754.201791406
4689,-5094449.939495022
4690,-5096379.850156328
4691,-5098050.665641661
4692,-5097952.51647134
4693,-5099822.933860899
4694,-5098146.566364716
4695,-5096777.302584101
4696,-5096601.951392077
4697,-5090129.980437076
4698,-5097173.799113501
4699,-5096022.000405501
4700,-5093103.321720852
4701,-5092690.401717313
4702,-5090222.158900967
4703,-5093361.746528532
4704,-5089303.729254333
4705,-5095859.609148165
4706,-5087386.598490497
4707,-5092808.255892255
4708,-5096578.055906995
4709,-5086090.055567919
4710,-5094939.5960175255
4711,-5095901.15874809
4712,-5094966.037667053
4713,-5090217.184155503
4714,-5092504.38929098
4715,-5098364.795640012
4716,-5091951.30874452
4717,-5084771.396263173
4718,-5088256.55882524
4719,-5090253.666529816
4720,-5087871.4295209795
4721,-5084548.227652519
4722,-5084796.828846761
4723,-5096450.499711513
4724,-5086312.651319178
4725,-5087357.574734219
4726,-5086658.96715657
4727,-5088504.47320221
4728,-5081415.1984027065
4729,-5085948.22265073
4730,-5084410.812484446
4731,-5081758.027883104
4732,-5078698.145450917
4733,-5085273.104641764
4734,-5081333.0420547165
4735,-5079034.685033405
4736,-5084001.013400471
4737,-5081938.412855315
4738,-5078221.944039851
4739,-5083792.487599206
4740,-5084182.750959963
4741,-5076545.690172739
4742,-5079907.016823563
4743,-5082367.368319772
4744,-5077422.401219387
4745,-5075702.968111842
4746,-5076563.821287764
4747,-5084593.191179639
4748,-5081019.63393351
4749,-5077281.837303587
4750,-5076009.864834201
4751,-5075527.359912518
4752,-5069927.118523729
4753,-5076664.324881451
4754,-5076896.155824969
4755,-5069375.937772372
4756,-5078108.625309792
4757,-5071238.26703184
4758,-5065257.005354421
4759,-5077806.425904486
4760,-5070997.80451131
4761,-5069561.878457962
4762,-5067314.048639737
4763,-5073510.556773553
4764,-5071327.886091978
4765,-5066350.085133651
4766,-5065994.094256504
4767,-5074281.001658719
4768,-5067596.697848818
4769,-5066869.063392913
4770,-5069744.697659033
4771,-5058448.277455893
4772,-5063368.910925765
4773,-5068163.1038099695
4774,-5070992.485976562
4775,-5068266.049922341
4776,-5064860.796927021
4777,-5067522.344760176
4778,-5065922.041311508
4779,-5067566.77843852
4780,-5064176.853036188
4781,-5063265.191914574
4782,-5061679.325551766
4783,-5067194.389635479
4784,-5060421.4185417555
4785,-5062567.45593358
4786,-5066244.592475648
4787,-5067545.441831446
4788,-5056574.374535012
4789,-5062297.234774995
4790,-5064891.888655826
4791,-5059746.068055054
4792,-5062620.82711267
4793,-5054275.589462329
4794,-5055752.315500886
4795,-5059364.493280603
4796,-5052072.148506569
4797,-5062031.615691593
4798,-5057223.627055603
4799,-5052223.012991095
4800,-5061924.910379391
4801,-5051750.925650791
4802,-5050555.8362300815
4803,-5059684.417599373
4804,-5056184.396622116
4805,-5056344.654327887
4806,-5053453.454691389
4807,-5054969.785137039
4808,-5053225.852604436
4809,-5050023.060569077
4810,-5056588.565026367
4811,-5049986.869206502
4812,-5049424.051855394
4813,-5047268.3901150385
4814,-5053854.120194555
4815,-5045836.869486938
4816,-5051023.303430122
4817,-5044928.175795952
4818,-5041706.469331087
4819,-5057128.903822787
4820,-5053290.0487352
4821,-5054047.38967319
4822,-5047120.76888571
4823,-5048374.069199627
4824,-5049106.892341772
4825,-5053243.863436625
4826,-5049960.346415989
4827,-5045744.856246295
4828,-5049170.456924716
4829,-5039449.33883357
4830,-5048118.153950417
4831,-5041120.740870983
4832,-5044473.972162551
4833,-5045437.470768846
4834,-5050069.6987748025
4835,-5041589.689359924
4836,-5039618.984495386
4837,-5047786.16809695
4838,-5042144.200220572
4839,-5045662.007257689
4840,-5041041.373815492
4841,-5037183.972602434
4842,-5041950.09279367
4843,-5040308.040104414
4844,-5038644.958040739
4845,-5040084.321702444
4846,-5038130.564356163
4847,-5042287.899304295
4848,-5035799.732222752
4849,-5038897.379761332
4850,-5038390.288870091
4851,-5036656.3365505105
4852,-5047856.026594785
4853,-5045549.500256001
4854,-5037431.26416825
4855,-5034125.763178871
4856,-5036542.475519686
4857,-5031856.777346108
4858,-5032846.2664217185
4859,-5033468.334419797
4860,-5027190.208546951
4861,-5032083.075104307
4862,-5034030.869942711
4863,-5028248.596009889
4864,-5039402.960119795
4865,-5036193.62805226
4866,-5028677.056234748
4867,-5028231.021805108
4868,-5025508.324738551
4869,-5031596.274714533
4870,-5031309.171272191
4871,-5035366.190352683
4872,-5024925.443028595
4873,-5029604.542778288
4874,-5028066.166896914
4875,-5031818.3604036905
4876,-5029402.806489229
4877,-5023574.980912923
4878,-5030022.479361327
4879,-5030761.576516315
4880,-5022795.867740373
4881,-5026093.899427193
4882,-5029047.398973828
4883,-5032350.051312781
4884,-5022125.593763972
4885,-5019965.223281192
4886,-5026057.5190248545
4887,-5021564.318468974
4888,-5022283.757166209
4889,-5024188.625522768
4890,-5025294.083553449
4891,-5019946.461545072
4892,-5016854.037842341
4893,-5017703.739945474
4894,-5023105.773247389
4895,-5021973.905284875
4896,-5018207.48325874
4897,-5025663.934937158
4898,-5024884.747082867
4899,-5017891.977910155
4900,-5017909.302829602
4901,-5019459.063319691
4902,-5023813.3531883
4903,-5018711.085402263
4904,-5019995.6251884885
4905,-5015980.955682461
4906,-5022457.731599495
4907,-5017806.8301794175
4908,-5019928.468737502
4909,-5019061.7576455
4910,-5013827.546133402
4911,-5018437.155984498
4912,-5015078.436345039
4913,-5015724.8826910015
4914,-5016392.357318801
4915,-5015954.252217729
4916,-5009626.475396252
4917,-5011486.43429911
4918,-5012879.437513837
4919,-5013509.450857167
4920,-5018347.162896372
4921,-5008141.124819259
4922,-5012249.770890424
4923,-5011395.739411596
4924,-5010618.455189804
4925,-5007066.730004646
4926,-5005144.812180677
4927,-5004651.249976483
4928,-5012156.73108187
4929,-5009027.929678494
4930,-5008496.118474097
4931,-5005209.994485394
4932,-5013978.083240575
4933,-5005502.928559696
4934,-5004483.50884593
4935,-5011011.969457824
4936,-5010989.652029285
4937,-5006000.113979638
4938,-5001452.911428941
4939,-5008754.397188175
4940,-5003410.941546277
4941,-4999428.602068203
4942,-5008545.006128868
4943,-5000448.097150992
4944,-5001340.499421812
4945,-5001465.687997896
4946,-5005431.288590788
4947,-4997568.452612665
4948,-5003669.859489556
4949,-5000350.810154099
4950,-5002661.880177754
4951,-4998921.396219513
4952,-4993747.994796677
4953,-5002616.937668235
4954,-4997497.545902798
4955,-4996247.707777811
4956,-5001335.023194195
4957,-4996352.933680261
4958,-5001163.416125847
4959,-4997838.929752316
4960,-4997648.216149544
4961,-5004421.979659897
4962,-4995518.645909099
4963,-5000449.204186788
4964,-4999492.7423209315
4965,-4999418.130547525
4966,-5002407.519753272
4967,-4993876.825435885
4968,-4996697.218889142
4969,-4994073.65803846
4970,-4998986.514079189
4971,-4996159.439718875
4972,-4989876.0411723945
4973,-4994251.4594868785
4974,-4991273.830045664
4975,-4992642.705230766
4976,-4994928.060054529
4977,-4990694.437423634
4978,-4993525.594878884
4979,-4994421.9927559765
4980,-4993977.1245285245
4981,-4994614.588453176
4982,-4995353.044078019
4983,-4990705.280554211
4984,-4987479.565910222
4985,-4988836.428128944
4986,-4988873.162925052
4987,-4986569.879934906
4988,-4986338.367701901
4989,-4989695.254302777
4990,-4986080.345218927
4991,-4986013.520429784
4992,-4983227.863814486
4993,-4988017.213975418
4994,-4983290.7150135385
4995,-4982287.791845799
4996,-4988415.548379582
4997,-4982255.758505443
4998,-4985688.392863999
4999,-4980021.251229108
5000,-4989086.7465387145
5001,-4983853.426054287
5002,-4981828.51160002
5003,-4983568.992334483
5004,-4981607.480402541
5005,-4984201.1542173615
5006,-4987543.805234241
5007,-4985690.989179602
5008,-4978456.551408983
5009,-4981275.557307705
5010,-4976583.397760707
5011,-4977427.755569276
5012,-4981925.730029322
5013,-4978979.028185219
5014,-4981582.5988061745
5015,-4979585.550177206
5016,-4978796.9327482395
5017,-4978477.279864223
5018,-4975394.172185708
5019,-4976365.336094908
5020,-4969042.9623346105
5021,-4976557.189684962
5022,-4982720.058452526
5023,-4976658.821535692
5024,-4970056.234438125
5025,-4981418.977823754
5026,-4975838.4361809855
5027,-4973064.316847901
5028,-4970785.97551867
5029,-4968433.505568109
5030,-4968984.877755009
5031,-4973480.470454072
5032,-4972542.201377192
5033,-4973848.252294543
5034,-4971241.818223415
5035,-4972311.030431348
5036,-4967670.129679205
5037,-4978861.8127059275
5038,-4965499.018737988
5039,-4972938.672310694
5040,-4968118.923918697
5041,-4971846.7816381855
5042,-4974018.264334902
5043,-4972165.730050863
5044,-4969565.082766332
5045,-4969031.228684628
5046,-4964845.508489406
5047,-4968774.273374782
5048,-4969342.821050834
5049,-4959553.360968294
5050,-4967849.257690733
5051,-4962169.002247219
5052,-4969809.3248057235
5053,-4968613.610337044
5054,-4962981.381274052
5055,-4967375.870585695
5056,-4965418.298233325
5057,-4966240.193752895
5058,-4961232.477017674
5059,-4964908.657175603
5060,-4964284.852470337
5061,-4961770.413700964
5062,-4958740.244446431
5063,-4961108.637334849
5064,-4959490.150384163
5065,-4963898.7191268895
5066,-4959267.031327655
5067,-4956476.142545306
5068,-4960365.970869323
5069,-4962001.701581368
5070,-4959575.05638445
5071,-4954389.070325349
5072,-4953097.82737151
5073,-4960677.452418482
5074,-4960919.912342696
5075,-4956241.52628816
5076,-4959317.570678823
5077,-4957231.787779118
5078,-4959991.489134257
5079,-4955911.428535932
