,sigma2,mu,tau2
9518,315.78826142577435,235.53403492404755,558.4646631238343
9519,316.87697805013437,239.31269831350116,398.46494838273645
9520,316.3569130323936,242.11775799888855,489.8460746002729
9521,315.9296186774841,240.52038133711935,522.7631673631055
9522,316.16307438235486,232.38555398903807,342.16585207440073
9523,316.3046725064933,233.6735944597494,480.39872410550214
9524,316.35071867664124,235.54038824157698,343.1137681787309
9525,316.44042273638627,232.09963830341303,432.7250385338924
9526,316.3793214893069,237.4996562542808,393.0499303242652
9527,316.57488601231927,239.39281922908478,480.9738041115447
9528,316.2180273345937,229.6420199187249,374.0339071617081
9529,316.6773813671861,233.38332638703096,616.3191488476464
9530,316.16364970748333,234.6200475335321,385.46330675271287
9531,316.99061157268306,238.6480108773832,414.15958915422715
9532,316.4359574241554,238.3134564906313,282.6766892064095
9533,316.0024046557813,231.5774449820602,275.772615373284
9534,315.97913156279344,248.228519962685,397.375412907333
9535,316.07821198663373,236.63924544584026,638.358656039952
9536,315.7325391491549,235.66432314009265,652.1707282263669
9537,316.11284363105284,239.292530269608,446.82792933235055
9538,316.48237282073734,236.63921178800004,559.9346143040561
9539,316.78260401742426,237.68239421664805,608.6401025836027
9540,316.500847120645,238.72124652321693,563.115146162793
9541,317.2052389705663,240.44348248574636,364.00365483308485
9542,316.7537633044581,244.66434682539912,618.419738185444
9543,317.09508653990326,235.68888302681273,533.2062869134587
9544,315.9642983039889,230.77388630676396,645.9436482638902
9545,316.69365874137526,229.32303458534636,455.0797615063924
9546,316.8048445802755,230.55850259216118,512.1904786128249
9547,316.91776155538605,238.1379364353652,490.39399966499263
9548,316.9787246059883,240.19758782079884,425.025643968219
9549,316.084519741641,237.6352611646519,483.5989191665157
9550,316.7079635233084,233.45867683264555,534.3635764618168
9551,317.0449847182166,236.25894827944845,320.3551451318161
9552,316.6565327428466,239.0759444395531,500.4258723352278
9553,316.5193793537646,243.7915458530433,612.2237942862565
9554,316.43355484673936,236.25053092311302,312.31211228104775
9555,316.5234675636695,233.79109417178137,459.32259183848583
9556,316.322159695363,242.2374356775926,429.6356759179601
9557,317.1686744796325,235.72422830979463,413.4161360038955
9558,317.1287028419644,245.37823856399928,566.5441819623506
9559,316.84436811643565,241.51993879769378,547.54511786839
9560,317.00473979185665,237.84480900972483,684.4687659847515
9561,316.9032774865491,234.67817921726126,458.5798915911708
9562,317.27454361359963,246.8609834065943,425.4049812644958
9563,317.1047763272622,228.20983878967164,688.2596730566521
9564,317.3010715736593,242.31216822445376,406.4827550724581
9565,317.3197915856369,239.28841725016954,612.5403332887417
9566,317.3284979173985,234.56614058552714,559.6022911016939
9567,316.4864124027729,235.1921677194196,415.1723871588692
9568,316.8966534867203,242.59419649947893,387.8229043200532
9569,316.6795109977083,230.79252717885703,504.0016701361262
9570,317.26815504511114,239.65833809832375,429.7144556407048
9571,316.4892744032154,234.97790707851874,532.6472062188357
9572,316.69245405443354,236.60978320936036,585.5576402919662
9573,316.8074620606275,236.29770469380742,400.29340872587846
9574,317.882914521055,243.5363335900542,372.05413069162285
9575,317.14386069951706,236.7962597412321,403.48002477212054
9576,317.4838717839111,240.07182018419925,362.5131473575909
9577,317.70094486793755,229.52928469286485,495.2271708814944
9578,316.9964351118097,236.15040418329752,465.55376407411217
9579,316.853569358626,236.62523833280406,362.71128779727667
9580,317.12543258608315,232.42636156897154,383.1771725041273
9581,317.0073718381588,235.20694477239383,433.31854966016806
9582,316.8777705728702,241.416413806291,482.06205694603653
9583,317.58134122993556,236.16216943510855,465.47832128371874
9584,316.9411369563493,244.42463331024373,488.52053357473255
9585,317.5353535441138,239.69905183718586,998.6868314807382
9586,317.3921964504142,234.596546668688,499.93446347001077
9587,317.7493813993211,232.3814384810001,271.1268302579541
9588,317.4721152262322,239.1767808932114,355.79625838469593
9589,317.6873773502252,240.15686165929404,366.3016322420437
9590,316.98211623620455,234.94074920858804,358.2672753146173
9591,317.7673475732312,237.8103498765425,520.0182639889923
9592,317.96701199415844,238.81688077678547,308.5298938252687
9593,317.3465620838081,245.7883180303503,660.4605928880178
9594,317.7253201430758,227.8559288796132,529.1146693146771
9595,317.83039998907395,239.3502302262022,679.3684351455742
9596,317.7963597345424,239.72091555335194,462.74680332987805
9597,317.31260498948336,228.12430808579188,535.6727430466291
9598,317.41987111689576,238.16774191834455,501.8067233834415
9599,317.93644349587424,238.11283180763922,431.93456032572163
9600,317.93211664318,227.99839490332792,683.3669953725432
9601,317.5400279592479,247.3071191002984,588.8602834264398
9602,317.51183547105376,238.83049730790685,387.53579280339585
9603,317.5314649301316,243.77101977804602,416.7241537853102
9604,317.858668917612,232.881554655339,597.6509652922779
9605,318.53107317616633,241.9847752109462,752.2986821544683
9606,318.3312787977742,236.92734301358658,543.7970654698008
9607,317.3161267613442,240.00013075973362,445.9950899364279
9608,318.0102190969382,242.16723474843155,371.74194657581063
9609,317.8465099152039,235.7967860025372,333.49166483529325
9610,318.1733598677029,236.42240985618804,415.31570796594684
9611,318.1457972703397,240.04176277154104,358.4316596436326
9612,318.0670535513982,239.8237237805091,719.2330999186121
9613,318.25996041792604,235.1835905668465,469.14127047023146
9614,318.3945397125172,237.2249094434919,332.57967040121946
9615,318.2617422259967,236.14933719218507,365.8636182041358
9616,318.20747053382854,228.7368814935882,360.37891017019274
9617,317.61477691344135,237.9187249529836,529.4666282437806
9618,318.87935510203755,234.6429384448546,411.38724888807866
9619,318.01635429227014,235.41146049900425,362.25261918092104
9620,319.2039941007629,241.01534542885463,231.94456272045852
9621,318.753898167822,240.1605402768671,423.4848605454831
9622,318.44793470915596,241.73370235343012,439.26752208771205
9623,317.71476247450994,238.2543616818554,603.5558016183438
9624,318.1035028279757,234.02336408433976,562.7072662674798
9625,318.5363730982867,236.59321981427016,323.86489245930295
9626,318.2340467671952,243.91148319924778,421.21027881728696
9627,318.20766947497583,240.44715975243344,537.0494984379801
9628,318.2386240793522,236.49419192863348,638.4101769151349
9629,318.44562550990787,240.5278986567799,304.9476271861389
9630,318.19140880720624,237.74332879172627,791.0106173125299
9631,318.3591913990154,237.834688308124,470.3839385970059
9632,318.088641474038,235.65297617035148,403.6641707273697
9633,317.84712555390803,237.00705562658536,402.31246520948554
9634,318.4716743820681,234.0568375513438,434.0377264120346
9635,318.8017242114636,232.02144442701345,339.86212801203624
9636,318.6987634099298,242.08014151771187,527.0063892895804
9637,318.55631326732674,231.4694829329886,541.2580677681525
9638,318.2809035269397,239.7839930492677,442.7143390599556
9639,318.4131402066315,237.0706547757181,397.1835441964297
9640,318.2727116127882,233.90897949877618,270.39639274982875
9641,318.55182688308,238.61486743509542,577.1614259244016
9642,318.3283106537154,229.70784705916026,507.17929409654596
9643,318.94552674076374,239.1021850908229,503.16759565819603
9644,318.58883523527044,237.17398151671435,671.4454903919
9645,319.12769178183504,243.9898744421701,709.2606107549943
9646,318.473017356235,229.1195659646312,721.0704069399126
9647,318.9474134229978,231.15862162696982,327.1269234646086
9648,318.5097703353347,234.41806550924537,544.6620181922934
9649,318.2975831722911,237.70463066449082,401.77631455573686
9650,319.02623570097444,238.38301869728286,390.098715859541
9651,318.4871814715568,236.3258080329658,403.33715468138035
9652,318.80985663235344,237.5329795287465,257.9081956132446
9653,319.39716780512816,231.8648348879351,419.727185630351
9654,318.44201185382514,236.8397446528995,516.2746046175938
9655,318.8981310713152,249.80470630211698,561.7225151964324
9656,319.3624058214029,236.0440461708789,800.6703438579497
9657,319.1299018975312,238.31008699230546,292.73057812445245
9658,318.2877499409071,239.55723440644059,555.6718028426318
9659,318.37951029109814,234.63238803773308,425.34748490200354
9660,318.4210927469269,232.54544667952595,350.76689870496836
9661,318.91603676381703,233.66967875272846,380.45738611383615
9662,318.7595584591291,240.05952173290066,372.5458375531899
9663,319.01715604773466,238.29955869929594,264.2408727806349
9664,319.08355304711597,239.29994508626422,378.6297316888106
9665,318.88925739789505,239.26536410230696,494.2195122218799
9666,318.77784804256095,241.461085344541,345.0009916934353
9667,319.724153484728,236.80297562355895,348.87084609044985
9668,319.8401622403776,240.5323819531706,366.77095811172836
9669,318.87783537701074,229.73531535404402,566.5001660122451
9670,319.10970534859433,238.44020213351342,371.6926737720027
9671,318.67019450901194,234.89224546870923,389.7111959513436
9672,318.9322665287911,229.88450482083047,444.8889334377992
9673,319.6815555805023,229.0719435220237,472.1873205468357
9674,318.7158612962812,239.6428540107768,352.46825742655835
9675,319.3620183621661,234.1943396591987,525.108625095
9676,319.72696468570416,234.34411439643327,506.80811361813903
9677,318.51677177925353,240.61071559963062,422.0872694212937
9678,318.8689371345363,240.80896189997017,437.04782261010524
9679,319.78241368819675,239.58436316573295,422.1514375685883
9680,319.3132003278699,233.8103708533426,543.6918190266499
9681,319.9897743756601,236.81825309187238,284.4609161873491
9682,320.00935073507577,237.32062273049303,373.57531613491955
9683,319.57377016232243,235.4066424872879,593.9638259340381
9684,318.89242479165046,240.89442177453876,477.0838586072443
9685,319.28833733616057,242.30841061322548,698.4135265745676
9686,319.020737578505,239.0420442572376,386.44968927675677
9687,319.80114314039884,236.659987841525,483.502789323831
9688,320.5014660813831,235.52548125035986,476.63366377854965
9689,319.670536797431,238.56687538893613,545.9654727241682
9690,319.22766750067603,233.62715774019784,498.9418893158416
9691,319.23422172740686,236.65862218312182,410.40991897257976
9692,320.04673229202876,238.34618305217774,469.8896398975228
9693,320.2838776567683,231.77030252904137,703.6950593748418
9694,320.0635635863379,239.7576239918051,300.13288254481614
9695,319.5878644204813,236.91053321748186,472.18585425149956
9696,319.4022845452409,234.99125861361023,446.26440989349476
9697,319.76808363020905,243.3655383137368,416.8393868745005
9698,319.6096558557817,241.0377783287976,490.9851044113081
9699,319.61140495136806,239.0523569592485,433.54860570268073
9700,320.17159792420483,237.37119098864926,325.5482423277316
9701,319.84485601688124,237.74144900372085,357.1476307904381
9702,319.183058578785,234.46708019443926,489.6869388179608
9703,320.6265119479764,241.1541113013088,383.53191961573776
9704,319.4384214476076,234.95145295431675,377.8639152506846
9705,320.3619852559316,239.7691681652911,587.2889774526074
9706,320.1639323598643,234.34849607864797,647.0564136641742
9707,319.7546546538577,235.47893001811013,419.83171122284864
9708,320.19482145245865,234.50465069287523,537.5104468216769
9709,320.25834145159627,239.69862989767222,642.6652722122061
9710,320.21395038410515,235.9690257347362,355.7399391221463
9711,319.6756553412938,235.27342510782586,337.0979327926709
9712,320.4395259235825,244.48947473183324,358.90228535147753
9713,320.11750540095574,232.08413788111824,485.6114476605969
9714,319.91923244536827,234.80971719473467,349.9071908715113
9715,319.880678827202,233.82949226682857,321.7577301799504
9716,319.82220484772466,241.23856225699703,517.7213821498307
9717,320.47590521835235,247.5085243118235,467.79939860002924
9718,320.5473797378642,237.5057936890515,568.4735537182689
9719,320.4872352377144,237.54002022655123,348.29069494956786
9720,320.36094052646666,240.91708121284645,607.8345599860187
9721,319.85015437809255,239.66764996882054,434.4785532580408
9722,319.99649203645146,235.40780793007985,503.579824513021
9723,320.6301842635835,237.47179010301133,498.07153438015075
9724,320.5497633479739,238.19049816452713,338.00024217093346
9725,320.4312867417242,236.47577888263615,520.5900525935918
9726,320.40460626457457,243.31680050023874,557.6892652872345
9727,319.87064993891266,247.8617028386907,675.5213102489474
9728,320.6403326750453,239.49421797725617,567.144607891689
9729,320.9754744854935,234.3821456794961,331.3351307011167
9730,319.8444263608734,231.85114009550324,461.30739693747546
9731,320.7710312950972,236.35508436108833,541.7522691988149
9732,321.07370537492886,241.1318898344343,347.5229480597386
9733,321.45659692417973,242.36300298006762,415.54440199137684
9734,321.1194331417008,239.05900403151827,466.90379955022456
9735,320.5471139028251,245.9074845698395,426.0528391931432
9736,320.74784982335876,241.82073206873724,498.27218292127674
9737,320.6490652881996,238.74956933699497,406.63467191293876
9738,320.86249853946435,240.31801484709098,511.7764181997192
9739,321.373536836796,242.00499297867037,669.4932125570704
9740,320.6995075918325,235.6873147630297,309.99012004505
9741,320.1566525220989,238.71800143347727,334.79860517042493
9742,321.18871878578085,240.41009624293486,271.6637245244555
9743,321.42628504929127,240.89879698903218,324.35211439282506
9744,320.4218439018637,232.32351035887987,473.89235478676903
9745,320.5016212071298,245.6642238796806,508.17541924732495
9746,320.4298395045714,234.70157084660326,412.1982246296327
9747,320.86300342978006,235.46548248864897,342.6011471418515
9748,321.23031433861775,241.98063195993942,316.38178351832454
9749,320.645800201541,237.1204806707674,434.5408505335952
9750,321.35793667652445,236.62221749001978,552.2112225262775
9751,320.2086071842932,241.97202357958253,336.2276205455985
9752,321.401685786416,238.61709533364117,426.09763429466744
9753,320.33952856521057,240.56759731539648,487.6783957474904
9754,321.1249956922195,228.4476807281884,496.7052348979477
9755,320.46303665199883,235.58933805480973,429.2816858244613
9756,321.1785730398823,236.61962134351094,484.190125076424
9757,320.5837017199222,241.71663235412765,377.99661645106625
9758,321.4286792414176,238.24690290391123,793.966792222181
9759,321.0494116498464,238.6969796074051,258.19039031927974
9760,321.47338734354366,240.25705401077136,436.6914630412833
9761,321.10586345202506,236.53271800918873,452.0675477647505
9762,321.13294448271574,237.27584759040232,457.865282071728
9763,321.7740920595422,240.24810730766012,612.5512409971791
9764,320.5793958356949,240.1719866341709,828.3882091117171
9765,321.2164261261192,238.61281605285902,338.41829612255725
9766,321.08424555981617,237.35645973221705,505.9719146221885
9767,321.4706483332597,235.8480941114432,396.72967032977755
9768,320.8809094265691,231.98851825722477,385.2331452127672
9769,320.5007248806329,244.8997718108294,525.5813316508467
9770,321.17074500926543,241.2194385939164,279.2730404488462
9771,321.04762052420995,235.21712978709056,361.7235506545248
9772,321.3895319444137,238.86534451631903,440.51667189761645
9773,321.3680836459424,244.7307534768116,432.6628368767166
9774,321.3101707478171,241.07989127619362,468.01798014957103
9775,320.6847224025905,238.36874409357677,981.0646248422149
9776,320.96333770029804,238.311361305663,661.2518831540136
9777,321.45632075101037,241.3586461968378,869.226214347815
9778,321.3126521690871,238.48075909288644,448.78304930749215
9779,321.3845949342097,234.90293161672096,558.3681991040025
9780,321.8099824131593,236.55096969249178,321.10392131418354
9781,321.15329993485113,243.35257589566874,844.7779270650715
9782,321.2081700729147,240.23433850569592,349.39224930254574
9783,321.36871511304383,236.82932061188828,355.9429841548125
9784,321.70966508611207,243.86069993107435,294.4179704689583
9785,321.94368616927846,239.18596084545362,552.4544228399617
9786,321.59703911564907,234.67311755094892,385.0762026759193
9787,321.25081285494696,233.2175122877201,434.36909200742707
9788,321.69515519028204,238.72421650367386,561.1880666946511
9789,321.00407334462034,239.8584743312913,362.6551673802207
9790,321.7013841741009,244.898442094956,604.3937753792005
9791,321.8884076794384,235.33195660169005,554.2767187945263
9792,321.2750935655696,239.43196415558361,323.76647574005597
9793,321.5696282999113,241.49329052538857,388.43112934050384
9794,321.8373595866174,233.99520433173205,446.2810966949232
9795,321.87586294055654,238.8538234544675,370.12962236939234
9796,321.9759223682342,241.81127027740766,790.4866456401398
9797,322.08734615531864,237.49233025057333,288.4302600020174
9798,322.640465500413,233.74744308015332,866.5362717625767
9799,321.8605670569871,241.0242564259382,646.0685726414191
9800,321.39238403461064,231.3142436829547,634.7870407655195
9801,320.9663268823122,241.21215297780935,257.2260871869561
9802,321.27879820966,241.0764689669851,553.8424715632851
9803,321.29245488428,240.88828815315114,384.4970281786387
9804,322.12249797149013,234.45721687613423,348.2028012792289
9805,321.6173742254892,238.0966741486622,457.0276762173228
9806,321.65166086130597,236.57514297343872,372.78390943172843
9807,322.1947541462743,236.44631065557743,452.26245989331574
9808,322.5362091044829,238.9427573684898,416.0900154093325
9809,322.07902388450503,237.2316227531551,369.2403377717759
9810,321.6557172372043,235.7655106962577,266.2147825974406
9811,321.9018638403179,237.69786179838482,329.3762818491775
9812,321.9106599559827,245.75295298474475,676.5018004982949
9813,321.9861942353673,242.26445889324984,495.89744554139213
9814,321.39785167674717,240.38812300337534,886.5283432249813
9815,321.84042367920415,238.8525056446045,416.5280308173317
9816,321.8585513224655,235.3550344330811,744.0316493352135
9817,322.0745174705804,232.25938692495566,370.6549799584726
9818,322.9029405888579,237.0645296480582,431.7442838945132
9819,321.97392090774366,235.94454042280918,303.65057403697523
9820,322.43485209038784,238.01938962925337,481.2729656374899
9821,322.1074197090616,241.8293918496017,831.7623054716233
9822,322.3886668844411,238.92073130666355,252.91120167434084
9823,322.620611446976,235.72675998438197,577.3592085114065
9824,321.82880078754033,233.35949489644403,668.9689877576955
9825,322.5454538961431,240.26669091683996,416.1478280308459
9826,322.97219430059437,235.8335854879456,470.6517465719116
9827,322.20876808425584,235.50173138773116,354.8238550767282
9828,322.0555830662953,243.10004382254178,415.76394155616725
9829,322.0032183651044,239.16297977379844,392.90204126264797
9830,322.276052761189,235.7281016809429,591.5782604774804
9831,322.2674671346729,237.95999450413777,341.7581305224644
9832,321.80774777170217,237.878182672221,604.9128203649373
9833,322.20429806463403,241.83074974193568,418.55685884129093
9834,322.3398447213488,238.56336052463053,469.1740075395918
9835,322.7132377031805,238.7903942242692,531.2014751244063
9836,322.53419082223206,238.65290075196998,389.06654781234033
9837,322.5253378287228,233.35100942600258,468.838911279016
9838,321.88510837285526,239.97094595591622,483.88834256203245
9839,322.4021227383468,231.02004063446884,347.66736262917067
9840,322.69497350600034,237.90995350756123,402.3073515101799
9841,322.41810067981476,240.28472642050684,471.17982645358
9842,322.9851733228201,234.33729572627263,379.820159752266
9843,322.0634225638824,234.37761339228663,435.95761769169985
9844,322.42575447278284,238.17198023821572,448.4793529211933
9845,322.60652701528016,242.64130104763882,551.4162424695533
9846,322.8123677239442,239.75809658280812,421.5680684538731
9847,322.3178228812983,241.21853765249892,334.60711773509945
9848,322.33983573176096,239.31119442293007,657.8995475341763
9849,322.9962498871408,241.16038295164836,411.8504975532113
9850,322.3931811470693,243.04676056663746,500.06545964785397
9851,322.70599979992295,235.6824385063032,326.91094612689386
9852,323.1173048141516,238.08589084104494,505.7892512476585
9853,322.6725047346038,238.995075934184,453.06452377075004
9854,323.79626100910735,235.03286809570045,361.334381464392
9855,323.00260700970153,234.85514372190178,592.1795079699842
9856,322.9519765334743,238.12394916643487,409.74491676998156
9857,323.23482372243603,240.97907627196946,306.4492088469104
9858,322.9276248847467,241.46328943960606,290.5453678024116
9859,323.13202839504544,228.5933165847625,660.8503340265745
9860,323.80187873985085,236.70343836380778,644.9283031747658
9861,322.7573018852756,241.2609423000155,336.3142902044787
9862,322.7058901265358,242.3979582956237,1002.7746472565186
9863,323.34721102463436,235.51421621667015,458.9632027293025
9864,323.3992863773917,232.58444842932104,502.31606116655513
9865,323.7097879815302,233.35075216306282,500.752032973351
9866,323.6159600355553,227.73896804600508,572.0568896255254
9867,323.4281133743933,241.26893271296078,518.056514828096
9868,322.65795206706275,229.68850090320944,445.03275717140997
9869,323.12131424051256,234.13368808682478,486.4255275597993
9870,323.54524283718365,238.36414212947443,265.32569695561756
9871,323.45913871465376,243.11995171950713,368.01956298470265
9872,323.27094682627353,236.77874451517116,594.1904499175041
9873,323.79700830899986,234.9221056339538,517.5748476977194
9874,323.2327582707569,243.40307965615867,493.6776041939236
9875,323.39041412431493,237.77860642456878,534.1490350529502
9876,323.3942607816625,241.45155893208513,292.63457538388866
9877,323.5161213425555,234.7465565433744,500.8757017672057
9878,323.58891428019444,238.40756314793532,609.8548720632298
9879,322.88098249905676,239.23457046370498,264.0663495640663
9880,323.16630356619396,234.00478029053232,333.99017329578777
9881,323.1708048862725,238.3943283268959,287.2333272353375
9882,323.26999274486303,236.62899938377797,375.7767550934788
9883,323.34640131532916,238.29306835539234,326.05148658926726
9884,324.19927521342055,238.14666785586832,452.3582794474327
9885,323.3127610281704,240.4487479436465,381.2578236520887
9886,323.96350431647,230.32598930035482,546.7226705589807
9887,323.80558928648054,235.3706660387653,686.53437203493
9888,323.90869338267606,233.50682429454707,354.28093461556796
9889,323.0461218962998,243.35128160649396,375.58944445185364
9890,324.0642983007281,232.00192209269608,414.9839955245556
9891,324.04765068413553,234.87002535263863,483.45397048283604
9892,323.6851248743883,236.93838626456653,444.12254615363145
9893,324.43942740731995,243.61593411656074,389.1525225991469
9894,323.81493661871804,235.26261699334015,541.3502346375184
9895,324.1206848087153,233.15630502360165,462.0772548697387
9896,324.2061115002635,235.3606413700749,287.5137802049293
9897,323.6636471968974,236.5894280887362,382.9958674226016
9898,323.1714853790968,241.0665789271185,318.90435668219476
9899,323.27563492892796,237.1466401713029,393.36797831967414
9900,323.68930876961514,237.904482055154,509.6864314265951
9901,323.3620868784098,239.91309885969295,371.5494747002571
9902,323.3090070270401,238.53699602314822,758.3539418572942
9903,323.9672277970804,240.41216078583315,440.7437036525617
9904,323.5903358892026,237.01882487756282,519.973139116739
9905,323.45148677793753,241.9634833292826,506.0646442563119
9906,323.4405161811672,232.37536442304594,473.9288418903917
9907,323.8130887201774,236.5960116990742,360.6973754041985
9908,323.93080930592447,243.1862322545362,492.0615370869811
9909,323.55207441542706,233.94704901518548,535.2967972806676
9910,324.04079457611226,237.5608116912265,320.21490964924465
9911,323.8847498441344,237.3479450561169,554.6748332598488
9912,323.74444508335824,235.14988774294378,363.240879733888
9913,323.7941979796056,246.85320936641722,636.6252033894459
9914,324.6091879579252,238.77761686400774,475.1787410448285
9915,324.0044909080846,239.6459939858316,489.61091271868014
9916,324.2574575841864,225.3748980511252,916.1237419049684
9917,324.1411389641489,238.41999218546388,591.8591783647178
9918,323.760618659096,235.55519016062578,458.3822679653289
9919,324.4941736138169,228.90138032737292,529.5672720606881
9920,323.7445390626219,238.68538988609657,335.58050351035433
9921,323.4701625219173,240.93488315577912,488.4273916032552
9922,324.7791913989004,238.32885721007773,419.65601907557675
9923,323.91253708658735,239.6383143440181,530.4783987821374
9924,324.1137084016322,242.77974234012984,474.41176834549
9925,324.3626153496513,235.37532053638193,400.34522720536233
9926,324.14561205552064,241.82219680505654,558.6898645576925
9927,324.69410191598826,242.7287418062676,394.9034250653689
9928,324.21826004228154,237.40803563237654,386.2424530731802
9929,324.01996227455965,239.48436389501072,440.7376931492898
9930,324.2584225889584,236.6357616033843,382.46404973110066
9931,324.4103989855216,241.0160145318746,779.730532132213
9932,324.06180355070825,240.5119265600533,518.8633040520168
9933,324.6460737638285,233.63573295289606,417.97288535854784
9934,324.64786136965074,233.33696714500547,405.4245824718854
9935,324.12598955393725,239.5791084077289,230.4642789601851
9936,325.00676972639445,243.80056710973244,737.5999657759675
9937,324.477657462769,237.34646498704927,499.7774793926935
9938,324.3820817499945,239.47752361241035,436.27033998574825
9939,324.42029603282106,237.18753468219495,503.2865707270697
9940,325.4453527918543,234.6677726630363,373.74537693199414
9941,324.1144713808104,232.52353051924536,503.9136523902043
9942,325.4592546450942,242.33443614791287,381.5318312255551
9943,324.55010242767423,239.47014244875996,496.675190463995
9944,324.91584281620857,243.55949710653647,552.9130498456356
9945,324.8982023192895,239.68239568270312,397.7985538728083
9946,324.760970038709,229.7259870552619,446.4891249246621
9947,324.9146358264898,242.75075297104271,413.57655476808884
9948,324.9127821043584,239.99475874329005,351.4889418798349
9949,324.722634512023,245.14395839032548,728.2216537925475
9950,325.6343717657153,239.02777123216993,549.1208678319877
9951,324.5083400536726,231.28605098878506,486.4461982084105
9952,325.01087965116886,240.49293105257073,431.31169714529835
9953,324.59041222459905,233.65426537733697,500.4361772079094
9954,324.8900887991919,241.08180854813799,388.0600944347043
9955,324.83714753957554,237.08021665517563,397.3494515175843
9956,325.8145335840742,233.9934740865178,773.3430835237564
9957,325.1443036196155,236.05517458814177,502.0133089945094
9958,325.497133133364,232.52488480751902,357.5795199167319
9959,324.9314447826168,235.28426433440427,372.66712135162777
9960,325.19485163417824,237.16164372281622,474.2200000238528
9961,324.8129596110844,234.62141768586827,651.795123061996
9962,324.97677730588003,236.58105316567767,476.27500925676526
9963,324.6087260027048,239.81975182614104,460.6812693550785
9964,325.81991104173255,241.13991289004463,510.62055086314734
9965,326.142161322566,238.5045684140891,626.0406785469162
9966,324.8499048828225,233.98147780351562,407.6077100977807
9967,325.5821512120635,241.75168470657607,377.580827598867
9968,324.551548174511,237.28417543397362,374.45500995479426
9969,325.55581180569664,240.63488494427665,422.9699886372956
9970,325.1369129186775,236.9293631708793,298.45818128150944
9971,324.91515202246677,235.27796152618782,280.9826084121957
9972,325.80341171572275,238.9524982214248,419.29583087623394
9973,325.5466313763448,235.16258434499838,402.9289057588166
9974,325.76030564655736,239.67926160249723,364.72406486795626
9975,325.3445862927608,238.7113817559562,410.85322610189286
9976,325.8506605259501,235.6977330962486,481.76421216722224
9977,324.84460273630754,235.4642679863863,436.9675611486503
9978,325.0089737419315,241.61590086984597,636.5167130481062
9979,325.57307783647,239.28589091805594,401.5173377032419
9980,325.3908484298997,236.58287272750098,506.5437750725744
9981,325.61731935437314,237.76638780455886,436.9434598097655
9982,325.18890813596454,239.3465521484827,392.34252356998803
9983,325.6704933211111,232.86153748082788,403.32336032408523
9984,325.5903014992657,239.56121533410462,426.4387798281057
9985,324.6578387649425,234.03013926737736,366.7373791612564
9986,325.7379252480737,239.61121312823303,552.678992116388
9987,325.674246584157,238.89501369792686,567.3653161336161
9988,325.45556501936477,241.5306568433437,442.3053215717388
9989,325.05468248603813,238.68107313403652,439.1140341410181
9990,325.7787327178392,236.8951014307984,401.9412934144925
9991,325.61380136716326,243.65825103572374,317.6131615044575
9992,325.7875322657422,238.81559017221215,357.5455186195666
9993,326.45200470231066,236.23982196709244,366.9505085122541
9994,325.5063077889788,232.58036639998983,456.7963434609425
9995,326.2938681219101,238.69844782428635,267.77872415701506
9996,325.81596452064355,238.90748455675978,507.56025745594724
9997,326.1296012957959,240.75139691815662,670.1350270617702
9998,325.83151225540144,233.0106532904254,937.1744311483634
9999,325.45321246085706,241.54981510713299,509.2660994120499
10000,326.74494105644874,235.01207941837245,448.3593188524827
10001,325.4979553938477,238.4504273815525,379.33089425483735
10002,325.6462840184159,241.2589141454944,299.2584088407838
10003,326.4279954348804,239.83989524328825,268.1079543284538
10004,326.23815255955657,234.41990497545976,451.0640013540329
10005,325.6709679603633,239.25194454055722,657.6552683962437
10006,326.10870032216036,240.5629924472835,799.7677517204638
10007,326.82523021920485,244.5942670728454,416.0345876953499
10008,326.1504816716558,235.06170122239112,448.145571164871
10009,326.11349816813475,243.4344646038745,611.9694706175467
10010,325.92447070733067,236.96621584261922,404.8797605996457
10011,325.55913948970976,240.54481784479987,604.9215218968956
10012,326.28413479054836,237.63174820838825,288.2972913368277
10013,326.6324718946532,241.98508959616024,384.8606136940714
10014,326.41991727150725,237.45488566957087,407.0603850548371
10015,326.1578952328764,239.933543753248,320.754776144117
10016,326.10678664293454,244.72408695477046,333.5864959714241
10017,326.16464397441126,235.228929254756,567.4781272471262
10018,325.7588893572154,240.77709602899887,462.100443834462
10019,326.2868171601799,234.52204628854588,683.1044398146229
10020,326.581397056944,235.23511694762863,318.7724837777632
10021,325.8806228630271,236.96746844807677,564.0713385683292
10022,326.1135039161469,234.98023915452418,400.717094142665
10023,326.2152679749392,238.15590385248197,374.1632731051932
10024,325.6995636144258,237.7128907261709,460.69143214700756
10025,326.62701787873493,234.88083887901584,381.6214141855668
10026,327.18863246510864,238.41419876048576,528.2734186969953
10027,326.73683733433484,238.602578198829,585.1926224466088
10028,326.11809375195986,235.50032225750303,277.6787585186045
10029,326.04760631745387,238.11775706843784,542.3019854665828
10030,326.4856744308495,238.09130230973577,522.182375396269
10031,326.7271958253686,233.58878807561862,780.3159694984397
10032,326.7970836268387,236.71236897606857,438.5704110443062
10033,326.3326845166619,232.5794090627088,626.5741302995258
10034,326.96624671777545,232.2931375997721,479.8194432126404
10035,326.5463807856551,234.92581501354425,323.73468815808405
10036,326.69546551616435,240.439946274509,531.443861844747
10037,326.8715429910661,233.33770687860377,439.26097886858804
10038,326.6683800856468,236.50586696649236,376.1217110283702
